ClipID,status,pct_nan
1100172004.avi,ok,0.0
1100172007.avi,ok,0.0
1100172012.avi,ok,0.0
1100172013.avi,ok,0.0
1100172014.avi,ok,0.0
1100172015.avi,ok,0.0
1100172016.avi,ok,0.0
1100172017.avi,ok,0.0
1100172018.avi,ok,0.0
1100172020.avi,ok,0.0
1100172021.avi,ok,0.0
1100172022.avi,ok,0.0
1100172026.avi,ok,0.0
1100172028.avi,ok,0.0
1100172030.avi,ok,0.0
1100172032.avi,ok,0.0
1100172033.avi,ok,0.0
1100172034.avi,ok,0.0
1100172035.avi,ok,0.0
1100172037.avi,ok,0.0
1100172039.avi,ok,0.0
1100172042.avi,ok,0.0
1100172043.avi,ok,0.0
1100172047.avi,ok,0.0
1100172050.avi,ok,0.0
1100172058.avi,ok,0.0
1100172063.avi,ok,0.0
1100172066.avi,ok,0.0
1100411010.avi,ok,0.0
1100411011.avi,ok,0.0
1100411012.avi,ok,0.0
1100411013.avi,ok,0.0
1100411015.avi,ok,0.0
1100411016.avi,ok,0.0
1100411018.avi,ok,0.0
1100411020.avi,ok,0.0
1100411023.avi,ok,0.0
1100411036.avi,ok,0.0
1100411041.avi,ok,0.0
1100411045.avi,ok,0.0
1100411047.avi,ok,0.0
1100411048.avi,ok,0.0
1100411049.avi,ok,0.0
1100411050.avi,ok,0.0
1100411051.avi,ok,0.0
1100411053.avi,ok,0.0
1100411054.avi,ok,0.0
1100411055.avi,ok,0.0
1100411057.avi,ok,0.0
1100412001.avi,ok,0.0
1100412003.avi,ok,0.0
1100412010.avi,ok,0.0
1100412018.avi,ok,0.0
1100412033.avi,ok,0.0
1100412038.avi,ok,0.0
1100412039.avi,ok,0.0
1100412040.avi,ok,0.0
1110031003.avi,ok,0.0
1110031007.avi,ok,0.0
1110031010.avi,ok,0.0
1110031011.avi,ok,0.0
1110031012.avi,ok,0.0
1110031014.avi,ok,0.0
1110031019.avi,ok,0.0
1110031020.avi,ok,0.0
1110031021.avi,ok,0.0
1110031025.avi,ok,0.0
1110031027.avi,ok,0.0
1110031031.avi,ok,0.0
1110031033.avi,ok,0.0
1110031037.avi,ok,0.0
1110031038.avi,ok,0.0
1110031039.avi,ok,0.0
1110031040.avi,ok,0.0
1110031042.avi,ok,0.0
1110031048.avi,ok,0.0
1110031049.avi,ok,0.0
1110031050.avi,ok,0.0
1110031056.avi,ok,0.0
1110031061.avi,ok,0.0
1110031062.avi,ok,0.0
1110031063.avi,ok,0.0
1110031064.avi,ok,0.0
1110031065.avi,ok,0.0
1110032002.avi,ok,0.0
1110032004.avi,ok,0.0
1110032006.avi,ok,0.0
1110032008.avi,ok,0.0
1110032010.avi,ok,0.0
1110032014.avi,ok,0.0
1110032015.avi,ok,0.0
1110032018.avi,ok,0.0
1110032019.avi,ok,0.0
1110032020.avi,ok,0.0
1110032021.avi,ok,0.0
1110032022.avi,ok,0.0
1110032023.avi,ok,0.0
1110032024.avi,ok,0.0
1110032025.avi,ok,0.0
1110032027.avi,ok,0.0
1110032029.avi,ok,0.0
1110032031.avi,ok,0.0
1110032032.avi,ok,0.0
1110032033.avi,ok,0.0
1110032034.avi,ok,0.0
1110032036.avi,ok,0.0
1110032037.avi,ok,0.0
1110032042.avi,ok,0.0
1110032043.avi,ok,0.0
1110032045.avi,ok,0.0
1110032047.avi,ok,0.0
1110032048.avi,ok,0.0
1110032049.avi,ok,0.0
1110032050.avi,ok,0.0
1110032051.avi,ok,0.0
1110032052.avi,ok,0.0
1110032053.avi,ok,0.0
1110032055.avi,ok,0.0
1110032056.avi,ok,0.0
1110032058.avi,ok,0.0
1110032059.avi,ok,0.0
1110032060.avi,ok,0.0
1110032061.avi,ok,0.0
1110032062.avi,ok,0.0
1110032063.avi,ok,0.0
1813740111.avi,ok,0.0
1813740112.avi,ok,0.0
1813740115.avi,ok,0.0
1813740116.avi,ok,0.0
1813740118.avi,ok,0.0
1813740119.avi,ok,0.0
1813740122.avi,ok,0.0
1813740123.avi,ok,0.0
1813740124.avi,ok,0.0
1813740126.avi,ok,0.0
1813740127.avi,ok,0.0
1813740128.avi,ok,0.0
1813740131.avi,ok,0.0
1813740133.avi,ok,0.0
1813740135.avi,ok,0.0
1813740137.avi,ok,0.0
1813740138.avi,ok,0.0
1813740143.avi,ok,0.0
1813740144.avi,ok,0.0
1813740149.avi,ok,0.0
181374015.avi,ok,0.0
1813740150.avi,ok,0.0
1813740153.avi,ok,0.0
1813740155.avi,ok,0.0
1813740157.avi,ok,0.0
1813740159.avi,ok,0.0
181374016.avi,ok,0.0
1813740162.avi,ok,0.0
1813740164.avi,ok,0.0
1813740165.avi,ok,0.0
1813740167.avi,ok,0.0
1813740168.avi,ok,0.0
1813740169.avi,ok,0.0
181374017.avi,ok,0.0
1813740171.avi,ok,0.0
1813740172.avi,ok,0.0
1813740173.avi,ok,0.0
1813740174.avi,ok,0.0
1813740176.avi,ok,0.0
1813740178.avi,ok,0.0
1813740179.avi,ok,0.0
1813740180.avi,ok,0.0
1813740181.avi,ok,0.0
1813740182.avi,ok,0.0
1813740183.avi,ok,0.0
1813740184.avi,ok,0.0
1813740185.avi,ok,0.0
181374019.avi,ok,0.0
1813740210.avi,ok,0.0
1813740211.avi,ok,0.0
1813740212.avi,ok,0.0
1813740213.avi,ok,0.0
1813740214.avi,ok,0.0
1813740218.avi,ok,0.0
1813740219.avi,ok,0.0
1813740220.avi,ok,0.0
1813740221.avi,ok,0.0
1813740224.avi,ok,0.0
1813740225.avi,ok,0.0
1813740226.avi,ok,0.0
1813740227.avi,ok,0.0
1813740229.avi,ok,0.0
181374023.avi,ok,0.0
1813740231.avi,ok,0.0
1813740232.avi,ok,0.0
1813740233.avi,ok,0.0
1813740234.avi,ok,0.0
1813740235.avi,ok,0.0
1813740236.avi,ok,0.0
1813740237.avi,ok,0.0
1813740238.avi,ok,0.0
181374024.avi,ok,0.0
1813740240.avi,ok,0.0
1813740241.avi,ok,0.0
1813740242.avi,ok,0.0
1813740243.avi,ok,0.0
1813740245.avi,ok,0.0
1813740249.avi,ok,0.0
181374025.avi,ok,0.0
1813740250.avi,ok,0.0
1813740251.avi,ok,0.0
1813740252.avi,ok,0.0
1813740253.avi,ok,0.0
1813740255.avi,ok,0.0
1813740256.avi,ok,0.0
1813740257.avi,ok,0.0
1813740258.avi,ok,0.0
1813740259.avi,ok,0.0
181374026.avi,ok,0.0
1813740260.avi,ok,0.0
1813740261.avi,ok,0.0
1813740262.avi,ok,0.0
1813740263.avi,ok,0.0
1813740264.avi,ok,0.0
1813740265.avi,ok,0.0
1813740266.avi,ok,0.0
1813740267.avi,ok,0.0
1813740268.avi,ok,0.0
1813740269.avi,ok,0.0
181374027.avi,ok,0.0
1813740270.avi,ok,0.0
1813740271.avi,ok,0.0
1813740272.avi,ok,0.0
1813740273.avi,ok,0.0
1813740274.avi,ok,0.0
1813740275.avi,ok,0.0
1813740276.avi,ok,0.0
1813740277.avi,ok,0.0
1813740278.avi,ok,0.0
1813740279.avi,ok,0.0
181374028.avi,ok,0.0
181374029.avi,ok,0.0
2000481035.avi,ok,0.0
2000481036.avi,ok,0.0
2000481037.avi,ok,0.0
2000481038.avi,ok,0.0
2000481039.avi,ok,0.0
2000481040.avi,ok,0.0
2000481041.avi,ok,0.0
2000481043.avi,ok,0.0
2000481048.avi,ok,0.0
2000482008.avi,ok,0.0
2000482009.avi,ok,0.0
2000482012.avi,ok,0.0
2000482018.avi,ok,0.0
2000482021.avi,ok,0.0
2000482034.avi,ok,0.0
2000482037.avi,ok,0.0
2000482038.avi,ok,0.0
2000482039.avi,ok,0.0
2000482041.avi,ok,0.0
2000482042.avi,ok,0.0
2000482043.avi,ok,0.0
2000482044.avi,ok,0.0
2000482049.avi,ok,0.0
2000482050.avi,ok,0.0
2000482052.avi,ok,0.0
2000482059.avi,ok,0.0
2000482065.avi,ok,0.0
2000482066.avi,ok,0.0
2000482067.avi,ok,0.0
2000482068.avi,ok,0.0
2000482070.avi,ok,0.0
2000491062.avi,ok,0.0
2000491064.avi,ok,0.0
2000491065.avi,ok,0.0
2000491066.avi,ok,0.0
2000491067.avi,ok,0.0
2000491068.avi,ok,0.0
2000491070.avi,ok,0.0
2000491072.avi,ok,0.0
2000491074.avi,ok,0.0
2000491075.avi,ok,0.0
2000491076.avi,ok,0.0
2000491077.avi,ok,0.0
2000491078.avi,ok,0.0
2000491079.avi,ok,0.0
2000501001.avi,ok,0.0
2000501002.avi,ok,0.0
2000501003.avi,ok,0.0
2000501004.avi,ok,0.0
2000501006.avi,ok,0.0
2000501009.avi,ok,0.0
2000501010.avi,ok,0.0
2000501011.avi,ok,0.0
2000501012.avi,ok,0.0
2000501014.avi,ok,0.0
2000501015.avi,ok,0.0
2000501016.avi,ok,0.0
2000501018.avi,ok,0.0
2000501019.avi,ok,0.0
2000501020.avi,ok,0.0
2000501021.avi,ok,0.0
2000501023.avi,ok,0.0
2000501027.avi,ok,0.0
2000501028.avi,ok,0.0
2000501030.avi,ok,0.0
2000501031.avi,ok,0.0
2000501032.avi,ok,0.0
2000501033.avi,ok,0.0
2000501035.avi,ok,0.0
2000501036.avi,ok,0.0
2000501037.avi,ok,0.0
2000501038.avi,ok,0.0
2000501039.avi,ok,0.0
2000501040.avi,ok,0.0
2000501041.avi,ok,0.0
2000501042.avi,ok,0.0
2000501043.avi,ok,0.0
2000501044.avi,ok,0.0
2000501045.avi,ok,0.0
2000501046.avi,ok,0.0
2000501049.avi,ok,0.0
2000501050.avi,ok,0.0
2000501051.avi,ok,0.0
2000501052.avi,ok,0.0
2000501053.avi,ok,0.0
2000501054.avi,ok,0.0
2000501056.avi,ok,0.0
2000501057.avi,ok,0.0
2000501060.avi,ok,0.0
2000501061.avi,ok,0.0
2000501062.avi,ok,0.0
2000501063.avi,ok,0.0
2000501065.avi,ok,0.0
2000501066.avi,ok,0.0
2000501067.avi,ok,0.0
2000501071.avi,ok,0.0
2000501074.avi,ok,0.0
2000501075.avi,ok,0.0
2000501076.avi,ok,0.0
2000501078.avi,ok,0.0
2000502002.avi,ok,0.0
2000502005.avi,ok,0.0
2000502006.avi,ok,0.0
2000502007.avi,ok,0.0
2000502009.avi,ok,0.0
2000502010.avi,ok,0.0
2000502012.avi,ok,0.0
2000502013.avi,ok,0.0
2000502014.avi,ok,0.0
2000502015.avi,ok,0.0
2000502019.avi,ok,0.0
2000502020.avi,ok,0.0
2000502023.avi,ok,0.0
2000502025.avi,ok,0.0
2000502033.avi,ok,0.0
2000502036.avi,ok,0.0
2000502037.avi,ok,0.0
2000502039.avi,ok,0.0
2000502040.avi,ok,0.0
2000502041.avi,ok,0.0
2000502043.avi,ok,0.0
2000502044.avi,ok,0.0
2000502045.avi,ok,0.0
2000502047.avi,ok,0.0
2000502048.avi,ok,0.0
2000502049.avi,ok,0.0
2000502050.avi,ok,0.0
2000502051.avi,ok,0.0
2000502053.avi,ok,0.0
2000502054.avi,ok,0.0
2000502055.avi,ok,0.0
2000502056.avi,ok,0.0
2000502057.avi,ok,0.0
2000502058.avi,ok,0.0
2000502059.avi,ok,0.0
2000502061.avi,ok,0.0
2000502062.avi,ok,0.0
2000502063.avi,ok,0.0
2000502065.avi,ok,0.0
2000502066.avi,ok,0.0
2000502067.avi,ok,0.0
2000502069.avi,ok,0.0
2000502070.avi,ok,0.0
2000502072.avi,ok,0.0
2000502073.avi,ok,0.0
2000502075.avi,ok,0.0
2000502076.avi,ok,0.0
2000502077.avi,ok,0.0
2000502078.avi,ok,0.0
2000502081.avi,ok,0.0
2000502084.avi,ok,0.0
2000502087.avi,ok,0.0
2000502088.avi,ok,0.0
2000502090.avi,ok,0.0
2000541001.avi,ok,0.0
2000541002.avi,ok,0.0
2000541003.avi,ok,0.0
2000541006.avi,ok,0.0
2000541007.avi,ok,0.0
2000541010.avi,ok,0.0
2000541011.avi,ok,0.0
2000541014.avi,ok,0.0
2000541015.avi,ok,0.0
2000541016.avi,ok,0.0
2000541018.avi,ok,0.0
2000541019.avi,ok,0.0
2000541020.avi,ok,0.0
2000541021.avi,ok,0.0
2000541022.avi,ok,0.0
2000541023.avi,ok,0.0
2000541024.avi,ok,0.0
2000541025.avi,ok,0.0
2000541027.avi,ok,0.0
2000541028.avi,ok,0.0
2000541029.avi,ok,0.0
2000541030.avi,ok,0.0
2000541031.avi,ok,0.0
2000541032.avi,ok,0.0
2000541034.avi,ok,0.0
2000541035.avi,ok,0.0
2000541038.avi,ok,0.0
2000541039.avi,ok,0.0
2000541040.avi,ok,0.0
2000541041.avi,ok,0.0
2000541043.avi,ok,0.0
2000541044.avi,ok,0.0
2000541045.avi,ok,0.0
2000541046.avi,ok,0.0
2000541049.avi,ok,0.0
2000541050.avi,ok,0.0
2000541051.avi,ok,0.0
2000541052.avi,ok,0.0
2000541053.avi,ok,0.0
2000541054.avi,ok,0.0
2000541055.avi,ok,0.0
2000541056.avi,ok,0.0
2000541057.avi,ok,0.0
2000541059.avi,ok,0.0
2000541062.avi,ok,0.0
2000541064.avi,ok,0.0
2000541066.avi,ok,0.0
2000541067.avi,ok,0.0
2000541068.avi,ok,0.0
2000541069.avi,ok,0.0
2000541070.avi,ok,0.0
2000541071.avi,ok,0.0
2000541072.avi,ok,0.0
2000541073.avi,ok,0.0
2000541074.avi,ok,0.0
2000541075.avi,ok,0.0
2000541076.avi,ok,0.0
2000541077.avi,ok,0.0
2000541079.avi,ok,0.0
2000541080.avi,ok,0.0
2000541081.avi,ok,0.0
2000542001.avi,ok,0.0
2000542002.avi,ok,0.0
2000542007.avi,ok,0.0
2000542008.avi,ok,0.0
2000542009.avi,ok,0.0
2000542010.avi,ok,0.0
2000542013.avi,ok,0.0
2000542015.avi,ok,0.0
2000542016.avi,ok,0.0
2000542021.avi,ok,0.0
2000542022.avi,ok,0.0
2000542025.avi,ok,0.0
2000542026.avi,ok,0.0
2000542027.avi,ok,0.0
2000542029.avi,ok,0.0
2000542030.avi,ok,0.0
2000542032.avi,ok,0.0
2000542033.avi,ok,0.0
2000542034.avi,ok,0.0
2000542035.avi,ok,0.0
2000542036.avi,ok,0.0
2000542042.avi,ok,0.0
2000542049.avi,ok,0.0
2000542050.avi,ok,0.0
2000542051.avi,ok,0.0
2000542052.avi,ok,0.0
2000542054.avi,ok,0.0
2000542056.avi,ok,0.0
2026140111.mp4,sin_video_fisico,
2026140113.mp4,sin_video_fisico,
2026140116.mp4,sin_video_fisico,
2026140117.mp4,sin_video_fisico,
2026140118.mp4,sin_video_fisico,
2026140119.mp4,sin_video_fisico,
2026140120.mp4,sin_video_fisico,
2026140122.mp4,sin_video_fisico,
2026140124.mp4,sin_video_fisico,
2026140125.mp4,sin_video_fisico,
2026140126.mp4,sin_video_fisico,
2026140128.mp4,sin_video_fisico,
2026140129.mp4,sin_video_fisico,
2026140130.mp4,sin_video_fisico,
2026140131.mp4,sin_video_fisico,
2026140133.mp4,sin_video_fisico,
2026140134.mp4,sin_video_fisico,
2026140135.mp4,sin_video_fisico,
2026140138.mp4,sin_video_fisico,
2026140141.mp4,sin_video_fisico,
2026140145.mp4,sin_video_fisico,
2026140147.mp4,sin_video_fisico,
2026140149.mp4,sin_video_fisico,
202614015.mp4,sin_video_fisico,
2026140151.mp4,sin_video_fisico,
2026140154.mp4,sin_video_fisico,
2026140158.mp4,sin_video_fisico,
2026140159.mp4,sin_video_fisico,
202614016.mp4,sin_video_fisico,
2026140160.mp4,sin_video_fisico,
2026140161.mp4,sin_video_fisico,
2026140165.mp4,sin_video_fisico,
2026140169.mp4,sin_video_fisico,
202614017.mp4,sin_video_fisico,
2026140170.mp4,sin_video_fisico,
2026140172.mp4,sin_video_fisico,
202614018.mp4,sin_video_fisico,
202614019.mp4,sin_video_fisico,
202614020.mp4,sin_video_fisico,
202614021.mp4,sin_video_fisico,
2026140210.mp4,sin_video_fisico,
2026140212.mp4,sin_video_fisico,
2026140213.mp4,sin_video_fisico,
2026140220.mp4,sin_video_fisico,
2026140221.mp4,sin_video_fisico,
2026140223.mp4,sin_video_fisico,
2026140224.mp4,sin_video_fisico,
2026140225.mp4,sin_video_fisico,
202614023.mp4,sin_video_fisico,
2026140230.mp4,sin_video_fisico,
2026140233.mp4,sin_video_fisico,
2026140236.mp4,sin_video_fisico,
2026140237.mp4,sin_video_fisico,
2026140239.mp4,sin_video_fisico,
2026140241.mp4,sin_video_fisico,
2026140243.mp4,sin_video_fisico,
2026140246.mp4,sin_video_fisico,
2026140247.mp4,sin_video_fisico,
2026140249.mp4,sin_video_fisico,
202614025.mp4,sin_video_fisico,
2026140250.mp4,sin_video_fisico,
2026140253.mp4,sin_video_fisico,
2026140254.mp4,sin_video_fisico,
2026140255.mp4,sin_video_fisico,
2026140257.mp4,sin_video_fisico,
2026140259.mp4,sin_video_fisico,
2026140260.mp4,sin_video_fisico,
2026140263.mp4,sin_video_fisico,
2026140264.mp4,sin_video_fisico,
2026140272.mp4,sin_video_fisico,
2026140273.mp4,sin_video_fisico,
2026140275.mp4,sin_video_fisico,
2026140276.mp4,sin_video_fisico,
2026140277.mp4,sin_video_fisico,
2026140279.mp4,sin_video_fisico,
2026140281.mp4,sin_video_fisico,
202614029.mp4,sin_video_fisico,
205601011.avi,ok,0.0
2056010112.avi,ok,0.0
2056010113.avi,ok,0.0
2056010114.avi,ok,0.0
2056010116.avi,ok,0.0
2056010118.avi,ok,0.0
2056010119.avi,ok,0.0
205601012.avi,ok,0.0
2056010120.avi,ok,0.0
2056010122.avi,ok,0.0
2056010123.avi,ok,0.0
2056010124.avi,ok,0.0
2056010126.avi,ok,0.0
2056010130.avi,ok,0.0
2056010133.avi,ok,0.0
2056010134.avi,ok,0.0
2056010136.avi,ok,0.0
2056010137.avi,ok,0.0
2056010139.avi,ok,0.0
2056010141.avi,ok,0.0
2056010142.avi,ok,0.0
2056010148.avi,ok,0.0
2056010149.avi,ok,0.0
2056010153.avi,ok,0.0
2056010155.avi,ok,0.0
2056010156.avi,ok,0.0
2056010157.avi,ok,0.0
205601016.avi,ok,0.0
2056010160.avi,ok,0.0
2056010162.avi,ok,0.0
2056010164.avi,ok,0.0
2056010165.avi,ok,0.0
2056010167.avi,ok,0.0
205601017.avi,ok,0.0
205601018.avi,ok,0.0
2056010210.avi,ok,0.0
2056010212.avi,ok,0.0
2056010213.avi,ok,0.0
2056010214.avi,ok,0.0
2056010215.avi,ok,0.0
2056010218.avi,ok,0.0
2056010219.avi,ok,0.0
2056010222.avi,ok,0.0
2056010224.avi,ok,0.0
2056010225.avi,ok,0.0
2056010226.avi,ok,0.0
2056010228.avi,ok,0.0
2056010229.avi,ok,0.0
2056010230.avi,ok,0.0
2056010232.avi,ok,0.0
2056010233.avi,ok,0.0
2056010234.avi,ok,0.0
2056010235.avi,ok,0.0
2056010236.avi,ok,0.0
2056010238.avi,ok,0.0
2056010239.avi,ok,0.0
205601024.avi,ok,0.0
2056010240.avi,ok,0.0
2056010241.avi,ok,0.0
2056010242.avi,ok,0.0
2056010244.avi,ok,0.0
2056010245.avi,ok,0.0
2056010247.avi,ok,0.0
2056010249.avi,ok,0.0
205601025.avi,ok,0.0
2056010250.avi,ok,0.0
2056010252.avi,ok,0.0
2056010253.avi,ok,0.0
2056010254.avi,ok,0.0
2056010255.avi,ok,0.0
2056010258.avi,ok,0.0
2056010260.avi,ok,0.0
2056010261.avi,ok,0.0
2056010262.avi,ok,0.0
2056010263.avi,ok,0.0
2056010265.avi,ok,0.0
2056010267.avi,ok,0.0
2056010269.avi,ok,0.0
205601027.avi,ok,0.0
2056010272.avi,ok,0.0
2056010274.avi,ok,0.0
2056010275.avi,ok,0.0
2056010276.avi,ok,0.0
2056010277.avi,ok,0.0
2056010279.avi,ok,0.0
205601028.avi,ok,0.0
2056010281.avi,ok,0.0
2056010283.avi,ok,0.0
2100511002.avi,ok,0.0
2100511003.avi,ok,0.0
2100511005.avi,ok,0.0
2100511008.avi,ok,0.0
2100511011.avi,ok,0.0
2100511012.avi,ok,0.0
2100511013.avi,ok,0.0
2100511015.avi,ok,0.0
2100511016.avi,ok,0.0
2100511018.avi,ok,0.0
2100511019.avi,ok,0.0
2100511024.avi,ok,0.0
2100511026.avi,ok,0.0
2100511027.avi,ok,0.0
2100511028.avi,ok,0.0
2100511031.avi,ok,0.0
2100511032.avi,ok,0.0
2100511034.avi,ok,0.0
2100511035.avi,ok,0.0
2100511036.avi,ok,0.0
2100511038.avi,ok,0.0
2100511039.avi,ok,0.0
2100511040.avi,ok,0.0
2100511044.avi,ok,0.0
2100511048.avi,ok,0.0
2100511057.avi,ok,0.0
2100511058.avi,ok,0.0
2100511059.avi,ok,0.0
2100511060.avi,ok,0.0
2100511061.avi,ok,0.0
2100511062.avi,ok,0.0
2100511063.avi,ok,0.0
2100511064.avi,ok,0.0
2100511065.avi,ok,0.0
2100511067.avi,ok,0.0
2100511069.avi,ok,0.0
2100511070.avi,ok,0.0
2100511071.avi,ok,0.0
2100511072.avi,ok,0.0
2100511073.avi,ok,0.0
2100511074.avi,ok,0.0
2100511076.avi,ok,0.0
2100511077.avi,ok,0.0
2100511078.avi,ok,0.0
2100511079.avi,ok,0.0
2100511080.avi,ok,0.0
2100511081.avi,ok,0.0
2100511082.avi,ok,0.0
2100512001.avi,ok,0.0
2100512002.avi,ok,0.0
2100512003.avi,ok,0.0
2100512006.avi,ok,0.0
2100512007.avi,ok,0.0
2100512009.avi,ok,0.0
2100512010.avi,ok,0.0
2100512011.avi,ok,0.0
2100512012.avi,ok,0.0
2100512014.avi,ok,0.0
2100512015.avi,ok,0.0
2100512016.avi,ok,0.0
2100512017.avi,ok,0.0
2100512018.avi,ok,0.0
2100512020.avi,ok,0.0
2100512021.avi,ok,0.0
2100512025.avi,ok,0.0
2100512026.avi,ok,0.0
2100512028.avi,ok,0.0
2100512029.avi,ok,0.0
2100512032.avi,ok,0.0
2100512034.avi,ok,0.0
2100512035.avi,ok,0.0
2100512036.avi,ok,0.0
2100512037.avi,ok,0.0
2100512038.avi,ok,0.0
2100512039.avi,ok,0.0
2100512041.avi,ok,0.0
2100512042.avi,ok,0.0
2100512044.avi,ok,0.0
2100512045.avi,ok,0.0
2100512051.avi,ok,0.0
2100512052.avi,ok,0.0
2100512053.avi,ok,0.0
2100512055.avi,ok,0.0
2100512057.avi,ok,0.0
2100512058.avi,ok,0.0
2100512061.avi,ok,0.0
2100512062.avi,ok,0.0
2100512063.avi,ok,0.0
2100512064.avi,ok,0.0
2100512065.avi,ok,0.0
2100521002.avi,ok,0.0
2100521005.avi,ok,0.0
2100521006.avi,ok,0.0
2100521008.avi,ok,0.0
2100521009.avi,ok,0.0
2100521010.avi,ok,0.0
2100521013.avi,ok,0.0
2100521014.avi,ok,0.0
2100521015.avi,ok,0.0
2100521016.avi,ok,0.0
2100521017.avi,ok,0.0
2100521018.avi,ok,0.0
2100521021.avi,ok,0.0
2100521022.avi,ok,0.0
2100521023.avi,ok,0.0
2100521024.avi,ok,0.0
2100521025.avi,ok,0.0
2100521026.avi,ok,0.0
2100521027.avi,ok,0.0
2100521028.avi,ok,0.0
2100521029.avi,ok,0.0
2100521030.avi,ok,0.0
2100521031.avi,ok,0.0
2100521032.avi,ok,0.0
2100521033.avi,ok,0.0
2100521034.avi,ok,0.0
2100521035.avi,ok,0.0
2100521037.avi,ok,0.0
2100521038.avi,ok,0.0
2100521039.avi,ok,0.0
2100521040.avi,ok,0.0
2100521041.avi,ok,0.0
2100521042.avi,ok,0.0
2100521043.avi,ok,0.0
2100521044.avi,ok,0.0
2100521046.avi,ok,0.0
2100521047.avi,ok,0.0
2100521048.avi,ok,0.0
2100521049.avi,ok,0.0
2100521050.avi,ok,0.0
2100521051.avi,ok,0.0
2100521052.avi,ok,0.0
2100521054.avi,ok,0.0
2100521055.avi,ok,0.0
2100521056.avi,ok,0.0
2100521057.avi,ok,0.0
2100521059.avi,ok,0.0
2100521060.avi,ok,0.0
2100521061.avi,ok,0.0
2100521062.avi,ok,0.0
2100521063.avi,ok,0.0
2100521067.avi,ok,0.0
2100521069.avi,ok,0.0
2100521070.avi,ok,0.0
2100521072.avi,ok,0.0
2100521073.avi,ok,0.0
2100521074.avi,ok,0.0
2100521075.avi,ok,0.0
2100521076.avi,ok,0.0
2100521077.avi,ok,0.0
2100521078.avi,ok,0.0
2100521079.avi,ok,0.0
2100522001.avi,ok,0.0
2100522004.avi,ok,0.0
2100522005.avi,ok,0.0
2100522006.avi,ok,0.0
2100522007.avi,ok,0.0
2100522008.avi,ok,0.0
2100522009.avi,video_ilegible,
2100522010.avi,sin_video_fisico,
2100522011.avi,sin_video_fisico,
2100522012.avi,sin_video_fisico,
2100522013.avi,sin_video_fisico,
2100522018.avi,sin_video_fisico,
2100522019.avi,sin_video_fisico,
2100522020.avi,sin_video_fisico,
2100522021.avi,sin_video_fisico,
2100522023.avi,sin_video_fisico,
2100522024.avi,sin_video_fisico,
2100522026.avi,sin_video_fisico,
2100522028.avi,sin_video_fisico,
2100522031.avi,sin_video_fisico,
2100522033.avi,sin_video_fisico,
2100522034.avi,sin_video_fisico,
2100522035.avi,sin_video_fisico,
2100522036.avi,sin_video_fisico,
2100522038.avi,sin_video_fisico,
2100522039.avi,sin_video_fisico,
2100522040.avi,sin_video_fisico,
2100522041.avi,sin_video_fisico,
2100522042.avi,sin_video_fisico,
2100522046.avi,sin_video_fisico,
2100522047.avi,sin_video_fisico,
2100522048.avi,sin_video_fisico,
2100522049.avi,sin_video_fisico,
2100522050.avi,sin_video_fisico,
2100522051.avi,sin_video_fisico,
2100522052.avi,sin_video_fisico,
2100522053.avi,sin_video_fisico,
2100522054.avi,sin_video_fisico,
2100522055.avi,sin_video_fisico,
2100522056.avi,sin_video_fisico,
2100522059.avi,sin_video_fisico,
2100522060.avi,sin_video_fisico,
2100522061.avi,sin_video_fisico,
2100522062.avi,sin_video_fisico,
2100522063.avi,sin_video_fisico,
2100522064.avi,sin_video_fisico,
2100522067.avi,sin_video_fisico,
2100522068.avi,sin_video_fisico,
2100522070.avi,sin_video_fisico,
2100531001.avi,sin_video_fisico,
2100531002.avi,sin_video_fisico,
2100531003.avi,sin_video_fisico,
2100531004.avi,sin_video_fisico,
2100531006.avi,sin_video_fisico,
2100531007.avi,sin_video_fisico,
2100531008.avi,sin_video_fisico,
2100531009.avi,sin_video_fisico,
2100531010.avi,sin_video_fisico,
2100531012.avi,sin_video_fisico,
2100531013.avi,sin_video_fisico,
2100531014.avi,sin_video_fisico,
2100531015.avi,sin_video_fisico,
2100531016.avi,sin_video_fisico,
2100531017.avi,sin_video_fisico,
2100531018.avi,sin_video_fisico,
2100531019.avi,sin_video_fisico,
2100531021.avi,sin_video_fisico,
2100531022.avi,sin_video_fisico,
2100531023.avi,sin_video_fisico,
2100531024.avi,sin_video_fisico,
2100531025.avi,sin_video_fisico,
2100531026.avi,sin_video_fisico,
2100531027.avi,sin_video_fisico,
2100531028.avi,sin_video_fisico,
2100531030.avi,sin_video_fisico,
2100531031.avi,sin_video_fisico,
2100531033.avi,sin_video_fisico,
2100531034.avi,sin_video_fisico,
2100531035.avi,sin_video_fisico,
2100531036.avi,sin_video_fisico,
2100531037.avi,sin_video_fisico,
2100531040.avi,sin_video_fisico,
2100531041.avi,sin_video_fisico,
2100531042.avi,sin_video_fisico,
2100531043.avi,sin_video_fisico,
2100531044.avi,sin_video_fisico,
2100531045.avi,sin_video_fisico,
2100531047.avi,sin_video_fisico,
2100531048.avi,sin_video_fisico,
2100531049.avi,sin_video_fisico,
2100531050.avi,sin_video_fisico,
2100531051.avi,sin_video_fisico,
2100531052.avi,sin_video_fisico,
2100531053.avi,sin_video_fisico,
2100531054.avi,sin_video_fisico,
2100531055.avi,sin_video_fisico,
2100531056.avi,sin_video_fisico,
2100531057.avi,sin_video_fisico,
